"state","state_abb","date","candidate","col","row","actual","biden_share","sanders_share","other_share","nth_del"
"Pennsylvania","PA",2020-04-28,"Biden",13,144,FALSE,1,0,0,1852
"Pennsylvania","PA",2020-04-28,"Biden",14,144,FALSE,1,0,0,1853
"Pennsylvania","PA",2020-04-28,"Biden",15,144,FALSE,1,0,0,1854
"Pennsylvania","PA",2020-04-28,"Biden",16,144,FALSE,1,0,0,1855
"Pennsylvania","PA",2020-04-28,"Biden",17,144,FALSE,1,0,0,1856
"Pennsylvania","PA",2020-04-28,"Biden",1,145,FALSE,1,0,0,1857
"Pennsylvania","PA",2020-04-28,"Biden",2,145,FALSE,1,0,0,1858
"Pennsylvania","PA",2020-04-28,"Biden",3,145,FALSE,1,0,0,1859
"Pennsylvania","PA",2020-04-28,"Biden",4,145,FALSE,1,0,0,1860
"Pennsylvania","PA",2020-04-28,"Biden",5,145,FALSE,1,0,0,1861
"Pennsylvania","PA",2020-04-28,"Biden",6,145,FALSE,1,0,0,1862
"Pennsylvania","PA",2020-04-28,"Biden",7,145,FALSE,1,0,0,1863
"Pennsylvania","PA",2020-04-28,"Biden",8,145,FALSE,1,0,0,1864
"Pennsylvania","PA",2020-04-28,"Biden",9,145,FALSE,1,0,0,1865
"Pennsylvania","PA",2020-04-28,"Biden",10,145,FALSE,1,0,0,1866
"Pennsylvania","PA",2020-04-28,"Biden",11,145,FALSE,1,0,0,1867
"Pennsylvania","PA",2020-04-28,"Biden",12,145,FALSE,1,0,0,1868
"Pennsylvania","PA",2020-04-28,"Biden",13,145,FALSE,1,0,0,1869
"Pennsylvania","PA",2020-04-28,"Biden",14,145,FALSE,1,0,0,1870
"Pennsylvania","PA",2020-04-28,"Biden",15,145,FALSE,1,0,0,1871
"Pennsylvania","PA",2020-04-28,"Biden",16,145,FALSE,1,0,0,1872
"Pennsylvania","PA",2020-04-28,"Biden",17,145,FALSE,1,0,0,1873
"Pennsylvania","PA",2020-04-28,"Biden",1,146,FALSE,1,0,0,1874
"Pennsylvania","PA",2020-04-28,"Biden",2,146,FALSE,1,0,0,1875
"Pennsylvania","PA",2020-04-28,"Biden",3,146,FALSE,1,0,0,1876
"Pennsylvania","PA",2020-04-28,"Biden",4,146,FALSE,1,0,0,1877
"Pennsylvania","PA",2020-04-28,"Biden",5,146,FALSE,1,0,0,1878
"Pennsylvania","PA",2020-04-28,"Biden",6,146,FALSE,1,0,0,1879
"Pennsylvania","PA",2020-04-28,"Biden",7,146,FALSE,1,0,0,1880
"Pennsylvania","PA",2020-04-28,"Biden",8,146,FALSE,1,0,0,1881
"Pennsylvania","PA",2020-04-28,"Biden",9,146,FALSE,1,0,0,1882
"Pennsylvania","PA",2020-04-28,"Biden",10,146,FALSE,1,0,0,1883
"Pennsylvania","PA",2020-04-28,"Biden",11,146,FALSE,1,0,0,1884
"Pennsylvania","PA",2020-04-28,"Biden",12,146,FALSE,1,0,0,1885
"Pennsylvania","PA",2020-04-28,"Biden",13,146,FALSE,1,0,0,1886
"Pennsylvania","PA",2020-04-28,"Biden",14,146,FALSE,1,0,0,1887
"Pennsylvania","PA",2020-04-28,"Biden",15,146,FALSE,1,0,0,1888
"Pennsylvania","PA",2020-04-28,"Biden",16,146,FALSE,1,0,0,1889
"Pennsylvania","PA",2020-04-28,"Biden",17,146,FALSE,1,0,0,1890
"Pennsylvania","PA",2020-04-28,"Biden",1,147,FALSE,1,0,0,1891
"Pennsylvania","PA",2020-04-28,"Biden",2,147,FALSE,1,0,0,1892
"Pennsylvania","PA",2020-04-28,"Biden",3,147,FALSE,1,0,0,1893
"Pennsylvania","PA",2020-04-28,"Biden",4,147,FALSE,1,0,0,1894
"Pennsylvania","PA",2020-04-28,"Biden",5,147,FALSE,1,0,0,1895
"Pennsylvania","PA",2020-04-28,"Biden",6,147,FALSE,1,0,0,1896
"Pennsylvania","PA",2020-04-28,"Biden",7,147,FALSE,1,0,0,1897
"Pennsylvania","PA",2020-04-28,"Biden",8,147,FALSE,1,0,0,1898
"Pennsylvania","PA",2020-04-28,"Biden",9,147,FALSE,1,0,0,1899
"Pennsylvania","PA",2020-04-28,"Biden",10,147,FALSE,1,0,0,1900
"Pennsylvania","PA",2020-04-28,"Biden",11,147,FALSE,1,0,0,1901
"Pennsylvania","PA",2020-04-28,"Biden",12,147,FALSE,1,0,0,1902
"Pennsylvania","PA",2020-04-28,"Biden",13,147,FALSE,1,0,0,1903
"Pennsylvania","PA",2020-04-28,"Biden",14,147,FALSE,1,0,0,1904
"Pennsylvania","PA",2020-04-28,"Biden",15,147,FALSE,1,0,0,1905
"Pennsylvania","PA",2020-04-28,"Biden",16,147,FALSE,1,0,0,1906
"Pennsylvania","PA",2020-04-28,"Biden",17,147,FALSE,1,0,0,1907
"Pennsylvania","PA",2020-04-28,"Biden",1,148,FALSE,1,0,0,1908
"Pennsylvania","PA",2020-04-28,"Biden",2,148,FALSE,1,0,0,1909
"Pennsylvania","PA",2020-04-28,"Biden",3,148,FALSE,1,0,0,1910
"Pennsylvania","PA",2020-04-28,"Biden",4,148,FALSE,1,0,0,1911
"Pennsylvania","PA",2020-04-28,"Biden",5,148,FALSE,1,0,0,1912
"Pennsylvania","PA",2020-04-28,"Biden",6,148,FALSE,1,0,0,1913
"Pennsylvania","PA",2020-04-28,"Biden",7,148,FALSE,1,0,0,1914
"Pennsylvania","PA",2020-04-28,"Biden",8,148,FALSE,1,0,0,1915
"Pennsylvania","PA",2020-04-28,"Biden",9,148,FALSE,1,0,0,1916
"Pennsylvania","PA",2020-04-28,"Biden",10,148,FALSE,1,0,0,1917
"Pennsylvania","PA",2020-04-28,"Biden",11,148,FALSE,1,0,0,1918
"Pennsylvania","PA",2020-04-28,"Biden",12,148,FALSE,1,0,0,1919
"Pennsylvania","PA",2020-04-28,"Biden",13,148,FALSE,1,0,0,1920
"Pennsylvania","PA",2020-04-28,"Biden",14,148,FALSE,1,0,0,1921
"Pennsylvania","PA",2020-04-28,"Biden",15,148,FALSE,1,0,0,1922
"Pennsylvania","PA",2020-04-28,"Biden",16,148,FALSE,1,0,0,1923
"Pennsylvania","PA",2020-04-28,"Biden",17,148,FALSE,1,0,0,1924
"Pennsylvania","PA",2020-04-28,"Biden",1,149,FALSE,1,0,0,1925
"Pennsylvania","PA",2020-04-28,"Biden",2,149,FALSE,1,0,0,1926
"Pennsylvania","PA",2020-04-28,"Biden",3,149,FALSE,1,0,0,1927
"Pennsylvania","PA",2020-04-28,"Biden",4,149,FALSE,1,0,0,1928
"Pennsylvania","PA",2020-04-28,"Biden",5,149,FALSE,1,0,0,1929
"Pennsylvania","PA",2020-04-28,"Biden",6,149,FALSE,1,0,0,1930
"Pennsylvania","PA",2020-04-28,"Biden",7,149,FALSE,1,0,0,1931
"Pennsylvania","PA",2020-04-28,"Biden",8,149,FALSE,1,0,0,1932
"Pennsylvania","PA",2020-04-28,"Biden",9,149,FALSE,1,0,0,1933
"Pennsylvania","PA",2020-04-28,"Biden",10,149,FALSE,1,0,0,1934
"Pennsylvania","PA",2020-04-28,"Biden",11,149,FALSE,1,0,0,1935
"Pennsylvania","PA",2020-04-28,"Biden",12,149,FALSE,1,0,0,1936
"Pennsylvania","PA",2020-04-28,"Biden",13,149,FALSE,1,0,0,1937
"Pennsylvania","PA",2020-04-28,"Biden",14,149,FALSE,1,0,0,1938
"Pennsylvania","PA",2020-04-28,"Biden",15,149,FALSE,1,0,0,1939
"Pennsylvania","PA",2020-04-28,"Biden",16,149,FALSE,1,0,0,1940
"Pennsylvania","PA",2020-04-28,"Biden",17,149,FALSE,1,0,0,1941
"Pennsylvania","PA",2020-04-28,"Biden",1,150,FALSE,1,0,0,1942
"Pennsylvania","PA",2020-04-28,"Biden",2,150,FALSE,1,0,0,1943
"Pennsylvania","PA",2020-04-28,"Biden",3,150,FALSE,1,0,0,1944
"Pennsylvania","PA",2020-04-28,"Biden",4,150,FALSE,1,0,0,1945
"Pennsylvania","PA",2020-04-28,"Biden",5,150,FALSE,1,0,0,1946
"Pennsylvania","PA",2020-04-28,"Biden",6,150,FALSE,1,0,0,1947
"Pennsylvania","PA",2020-04-28,"Biden",7,150,FALSE,1,0,0,1948
"Pennsylvania","PA",2020-04-28,"Biden",8,150,FALSE,1,0,0,1949
"Pennsylvania","PA",2020-04-28,"Biden",9,150,FALSE,1,0,0,1950
"Pennsylvania","PA",2020-04-28,"Biden",10,150,FALSE,1,0,0,1951
"Pennsylvania","PA",2020-04-28,"Biden",11,150,FALSE,1,0,0,1952
"Pennsylvania","PA",2020-04-28,"Biden",12,150,FALSE,1,0,0,1953
"Pennsylvania","PA",2020-04-28,"Biden",13,150,FALSE,1,0,0,1954
"Pennsylvania","PA",2020-04-28,"Biden",14,150,FALSE,1,0,0,1955
"Pennsylvania","PA",2020-04-28,"Biden",15,150,FALSE,1,0,0,1956
"Pennsylvania","PA",2020-04-28,"Biden",16,150,FALSE,1,0,0,1957
"Pennsylvania","PA",2020-04-28,"Biden",17,150,FALSE,1,0,0,1958
"Pennsylvania","PA",2020-04-28,"Biden",7,151,FALSE,1,0,0,1965
"Pennsylvania","PA",2020-04-28,"Biden",8,151,FALSE,1,0,0,1966
"Pennsylvania","PA",2020-04-28,"Biden",9,151,FALSE,1,0,0,1967
"Pennsylvania","PA",2020-04-28,"Biden",10,151,FALSE,1,0,0,1968
"Pennsylvania","PA",2020-04-28,"Biden",11,151,FALSE,1,0,0,1969
"Pennsylvania","PA",2020-04-28,"Biden",12,151,FALSE,1,0,0,1970
"Pennsylvania","PA",2020-04-28,"Biden",13,151,FALSE,1,0,0,1971
"Pennsylvania","PA",2020-04-28,"Biden",14,151,FALSE,1,0,0,1972
"Pennsylvania","PA",2020-04-28,"Biden",15,151,FALSE,1,0,0,1973
"Pennsylvania","PA",2020-04-28,"Biden",16,151,FALSE,1,0,0,1974
"Pennsylvania","PA",2020-04-28,"Biden",17,151,FALSE,1,0,0,1975
"Pennsylvania","PA",2020-04-28,"Sanders",18,144,FALSE,0,1,0,1195
"Pennsylvania","PA",2020-04-28,"Sanders",19,144,FALSE,0,1,0,1196
"Pennsylvania","PA",2020-04-28,"Sanders",20,144,FALSE,0,1,0,1197
"Pennsylvania","PA",2020-04-28,"Sanders",21,144,FALSE,0,1,0,1198
"Pennsylvania","PA",2020-04-28,"Sanders",22,144,FALSE,0,1,0,1199
"Pennsylvania","PA",2020-04-28,"Sanders",23,144,FALSE,0,1,0,1200
"Pennsylvania","PA",2020-04-28,"Sanders",24,144,FALSE,0,1,0,1201
"Pennsylvania","PA",2020-04-28,"Sanders",18,145,FALSE,0,1,0,1202
"Pennsylvania","PA",2020-04-28,"Sanders",19,145,FALSE,0,1,0,1203
"Pennsylvania","PA",2020-04-28,"Sanders",20,145,FALSE,0,1,0,1204
"Pennsylvania","PA",2020-04-28,"Sanders",21,145,FALSE,0,1,0,1205
"Pennsylvania","PA",2020-04-28,"Sanders",22,145,FALSE,0,1,0,1206
"Pennsylvania","PA",2020-04-28,"Sanders",23,145,FALSE,0,1,0,1207
"Pennsylvania","PA",2020-04-28,"Sanders",24,145,FALSE,0,1,0,1208
"Pennsylvania","PA",2020-04-28,"Sanders",18,146,FALSE,0,1,0,1209
"Pennsylvania","PA",2020-04-28,"Sanders",19,146,FALSE,0,1,0,1210
"Pennsylvania","PA",2020-04-28,"Sanders",20,146,FALSE,0,1,0,1211
"Pennsylvania","PA",2020-04-28,"Sanders",21,146,FALSE,0,1,0,1212
"Pennsylvania","PA",2020-04-28,"Sanders",22,146,FALSE,0,1,0,1213
"Pennsylvania","PA",2020-04-28,"Sanders",23,146,FALSE,0,1,0,1214
"Pennsylvania","PA",2020-04-28,"Sanders",24,146,FALSE,0,1,0,1215
"Pennsylvania","PA",2020-04-28,"Sanders",18,147,FALSE,0,1,0,1216
"Pennsylvania","PA",2020-04-28,"Sanders",19,147,FALSE,0,1,0,1217
"Pennsylvania","PA",2020-04-28,"Sanders",20,147,FALSE,0,1,0,1218
"Pennsylvania","PA",2020-04-28,"Sanders",21,147,FALSE,0,1,0,1219
"Pennsylvania","PA",2020-04-28,"Sanders",22,147,FALSE,0,1,0,1220
"Pennsylvania","PA",2020-04-28,"Sanders",23,147,FALSE,0,1,0,1221
"Pennsylvania","PA",2020-04-28,"Sanders",24,147,FALSE,0,1,0,1222
"Pennsylvania","PA",2020-04-28,"Sanders",18,148,FALSE,0,1,0,1223
"Pennsylvania","PA",2020-04-28,"Sanders",19,148,FALSE,0,1,0,1224
"Pennsylvania","PA",2020-04-28,"Sanders",20,148,FALSE,0,1,0,1225
"Pennsylvania","PA",2020-04-28,"Sanders",21,148,FALSE,0,1,0,1226
"Pennsylvania","PA",2020-04-28,"Sanders",22,148,FALSE,0,1,0,1227
"Pennsylvania","PA",2020-04-28,"Sanders",23,148,FALSE,0,1,0,1228
"Pennsylvania","PA",2020-04-28,"Sanders",24,148,FALSE,0,1,0,1229
"Pennsylvania","PA",2020-04-28,"Sanders",18,149,FALSE,0,1,0,1230
"Pennsylvania","PA",2020-04-28,"Sanders",19,149,FALSE,0,1,0,1231
"Pennsylvania","PA",2020-04-28,"Sanders",20,149,FALSE,0,1,0,1232
"Pennsylvania","PA",2020-04-28,"Sanders",21,149,FALSE,0,1,0,1233
"Pennsylvania","PA",2020-04-28,"Sanders",22,149,FALSE,0,1,0,1234
"Pennsylvania","PA",2020-04-28,"Sanders",23,149,FALSE,0,1,0,1235
"Pennsylvania","PA",2020-04-28,"Sanders",24,149,FALSE,0,1,0,1236
"Pennsylvania","PA",2020-04-28,"Sanders",18,150,FALSE,0,1,0,1237
"Pennsylvania","PA",2020-04-28,"Sanders",19,150,FALSE,0,1,0,1238
"Pennsylvania","PA",2020-04-28,"Sanders",20,150,FALSE,0,1,0,1239
"Pennsylvania","PA",2020-04-28,"Sanders",21,150,FALSE,0,1,0,1240
"Pennsylvania","PA",2020-04-28,"Sanders",22,150,FALSE,0,1,0,1241
"Pennsylvania","PA",2020-04-28,"Sanders",23,150,FALSE,0,1,0,1242
"Pennsylvania","PA",2020-04-28,"Sanders",24,150,FALSE,0,1,0,1243
"Pennsylvania","PA",2020-04-28,"Sanders",19,151,FALSE,0,1,0,1244
"Pennsylvania","PA",2020-04-28,"Sanders",20,151,FALSE,0,1,0,1245
"Pennsylvania","PA",2020-04-28,"Split",18,151,FALSE,0,1,0,13
"Puerto Rico","PR",2020-04-26,"Biden",1,114,FALSE,1,0,0,1349
"Puerto Rico","PR",2020-04-26,"Biden",1,115,FALSE,1,0,0,1367
"Puerto Rico","PR",2020-04-26,"Biden",2,115,FALSE,1,0,0,1368
"Puerto Rico","PR",2020-04-26,"Biden",3,115,FALSE,1,0,0,1369
"Puerto Rico","PR",2020-04-26,"Biden",4,115,FALSE,1,0,0,1370
"Puerto Rico","PR",2020-04-26,"Biden",5,115,FALSE,1,0,0,1371
"Puerto Rico","PR",2020-04-26,"Biden",6,115,FALSE,1,0,0,1372
"Puerto Rico","PR",2020-04-26,"Biden",7,115,FALSE,1,0,0,1373
"Puerto Rico","PR",2020-04-26,"Biden",8,115,FALSE,1,0,0,1374
"Puerto Rico","PR",2020-04-26,"Biden",9,115,FALSE,1,0,0,1375
"Puerto Rico","PR",2020-04-26,"Biden",10,115,FALSE,1,0,0,1376
"Puerto Rico","PR",2020-04-26,"Biden",11,115,FALSE,1,0,0,1377
"Puerto Rico","PR",2020-04-26,"Biden",12,115,FALSE,1,0,0,1378
"Puerto Rico","PR",2020-04-26,"Biden",13,115,FALSE,1,0,0,1379
"Puerto Rico","PR",2020-04-26,"Biden",14,115,FALSE,1,0,0,1380
"Puerto Rico","PR",2020-04-26,"Biden",15,115,FALSE,1,0,0,1381
"Puerto Rico","PR",2020-04-26,"Biden",16,115,FALSE,1,0,0,1382
"Puerto Rico","PR",2020-04-26,"Biden",1,116,FALSE,1,0,0,1383
"Puerto Rico","PR",2020-04-26,"Biden",2,116,FALSE,1,0,0,1384
"Puerto Rico","PR",2020-04-26,"Biden",3,116,FALSE,1,0,0,1385
"Puerto Rico","PR",2020-04-26,"Biden",4,116,FALSE,1,0,0,1386
"Puerto Rico","PR",2020-04-26,"Biden",5,116,FALSE,1,0,0,1387
"Puerto Rico","PR",2020-04-26,"Biden",6,116,FALSE,1,0,0,1388
"Puerto Rico","PR",2020-04-26,"Biden",7,116,FALSE,1,0,0,1389
"Puerto Rico","PR",2020-04-26,"Biden",8,116,FALSE,1,0,0,1390
"Puerto Rico","PR",2020-04-26,"Biden",9,116,FALSE,1,0,0,1391
"Puerto Rico","PR",2020-04-26,"Biden",10,116,FALSE,1,0,0,1392
"Puerto Rico","PR",2020-04-26,"Biden",11,116,FALSE,1,0,0,1393
"Puerto Rico","PR",2020-04-26,"Biden",12,116,FALSE,1,0,0,1394
"Puerto Rico","PR",2020-04-26,"Biden",13,116,FALSE,1,0,0,1395
"Puerto Rico","PR",2020-04-26,"Biden",14,116,FALSE,1,0,0,1396
"Puerto Rico","PR",2020-04-26,"Biden",15,116,FALSE,1,0,0,1397
"Puerto Rico","PR",2020-04-26,"Biden",16,116,FALSE,1,0,0,1398
"Puerto Rico","PR",2020-04-26,"Biden",16,117,FALSE,1,0,0,1413
"Puerto Rico","PR",2020-04-26,"Sanders",17,115,FALSE,0,1,0,982
"Puerto Rico","PR",2020-04-26,"Sanders",18,115,FALSE,0,1,0,983
"Puerto Rico","PR",2020-04-26,"Sanders",19,115,FALSE,0,1,0,984
"Puerto Rico","PR",2020-04-26,"Sanders",20,115,FALSE,0,1,0,985
"Puerto Rico","PR",2020-04-26,"Sanders",21,115,FALSE,0,1,0,986
"Puerto Rico","PR",2020-04-26,"Sanders",22,115,FALSE,0,1,0,987
"Puerto Rico","PR",2020-04-26,"Sanders",23,115,FALSE,0,1,0,988
"Puerto Rico","PR",2020-04-26,"Sanders",24,115,FALSE,0,1,0,989
"Puerto Rico","PR",2020-04-26,"Sanders",17,116,FALSE,0,1,0,990
"Puerto Rico","PR",2020-04-26,"Sanders",18,116,FALSE,0,1,0,991
"Puerto Rico","PR",2020-04-26,"Sanders",19,116,FALSE,0,1,0,992
"Puerto Rico","PR",2020-04-26,"Sanders",20,116,FALSE,0,1,0,993
"Puerto Rico","PR",2020-04-26,"Sanders",21,116,FALSE,0,1,0,994
"Puerto Rico","PR",2020-04-26,"Sanders",22,116,FALSE,0,1,0,995
"Puerto Rico","PR",2020-04-26,"Sanders",23,116,FALSE,0,1,0,996
"Puerto Rico","PR",2020-04-26,"Sanders",24,116,FALSE,0,1,0,997
"Puerto Rico","PR",2020-04-26,"Split",17,117,FALSE,0.5,0.5,0,3
"Rhode Island","RI",2020-04-28,"Biden",3,151,FALSE,1,0,0,1961
"Rhode Island","RI",2020-04-28,"Biden",4,151,FALSE,1,0,0,1962
"Rhode Island","RI",2020-04-28,"Biden",5,151,FALSE,1,0,0,1963
"Rhode Island","RI",2020-04-28,"Biden",6,151,FALSE,1,0,0,1964
"Rhode Island","RI",2020-04-28,"Biden",6,152,FALSE,1,0,0,1981
"Rhode Island","RI",2020-04-28,"Biden",7,152,FALSE,1,0,0,1982
"Rhode Island","RI",2020-04-28,"Biden",8,152,FALSE,1,0,0,1983
"Rhode Island","RI",2020-04-28,"Biden",9,152,FALSE,1,0,0,1984
"Rhode Island","RI",2020-04-28,"Biden",10,152,FALSE,1,0,0,1985
"Rhode Island","RI",2020-04-28,"Biden",11,152,FALSE,1,0,0,1986
"Rhode Island","RI",2020-04-28,"Biden",12,152,FALSE,1,0,0,1987
"Rhode Island","RI",2020-04-28,"Biden",13,152,FALSE,1,0,0,1988
"Rhode Island","RI",2020-04-28,"Biden",14,152,FALSE,1,0,0,1989
"Rhode Island","RI",2020-04-28,"Biden",15,152,FALSE,1,0,0,1990
"Rhode Island","RI",2020-04-28,"Biden",16,152,FALSE,1,0,0,1991
"Rhode Island","RI",2020-04-28,"Biden",17,152,FALSE,1,0,0,1992
"Rhode Island","RI",2020-04-28,"Sanders",21,151,FALSE,0,1,0,1246
"Rhode Island","RI",2020-04-28,"Sanders",22,151,FALSE,0,1,0,1247
"Rhode Island","RI",2020-04-28,"Sanders",23,151,FALSE,0,1,0,1248
"Rhode Island","RI",2020-04-28,"Sanders",24,151,FALSE,0,1,0,1249
"Rhode Island","RI",2020-04-28,"Sanders",19,152,FALSE,0,1,0,1250
"Rhode Island","RI",2020-04-28,"Sanders",20,152,FALSE,0,1,0,1251
"Rhode Island","RI",2020-04-28,"Sanders",21,152,FALSE,0,1,0,1252
"Rhode Island","RI",2020-04-28,"Sanders",22,152,FALSE,0,1,0,1253
"Rhode Island","RI",2020-04-28,"Sanders",23,152,FALSE,0,1,0,1254
"Rhode Island","RI",2020-04-28,"Split",18,152,FALSE,0.1,0.9,0,14
"South Carolina","SC",2020-02-29,"Biden",1,5,TRUE,1,0,0,16
"South Carolina","SC",2020-02-29,"Biden",2,5,TRUE,1,0,0,17
"South Carolina","SC",2020-02-29,"Biden",3,5,TRUE,1,0,0,18
"South Carolina","SC",2020-02-29,"Biden",4,5,TRUE,1,0,0,19
"South Carolina","SC",2020-02-29,"Biden",5,5,TRUE,1,0,0,20
"South Carolina","SC",2020-02-29,"Biden",6,5,TRUE,1,0,0,21
"South Carolina","SC",2020-02-29,"Biden",7,5,TRUE,1,0,0,22
"South Carolina","SC",2020-02-29,"Biden",8,5,TRUE,1,0,0,23
"South Carolina","SC",2020-02-29,"Biden",1,6,TRUE,1,0,0,24
"South Carolina","SC",2020-02-29,"Biden",2,6,TRUE,1,0,0,25
"South Carolina","SC",2020-02-29,"Biden",3,6,TRUE,1,0,0,26
"South Carolina","SC",2020-02-29,"Biden",4,6,TRUE,1,0,0,27
"South Carolina","SC",2020-02-29,"Biden",5,6,TRUE,1,0,0,28
"South Carolina","SC",2020-02-29,"Biden",6,6,TRUE,1,0,0,29
"South Carolina","SC",2020-02-29,"Biden",7,6,TRUE,1,0,0,30
"South Carolina","SC",2020-02-29,"Biden",8,6,TRUE,1,0,0,31
"South Carolina","SC",2020-02-29,"Biden",9,6,TRUE,1,0,0,32
"South Carolina","SC",2020-02-29,"Biden",10,6,TRUE,1,0,0,33
"South Carolina","SC",2020-02-29,"Biden",11,6,TRUE,1,0,0,34
"South Carolina","SC",2020-02-29,"Biden",12,6,TRUE,1,0,0,35
"South Carolina","SC",2020-02-29,"Biden",13,6,TRUE,1,0,0,36
"South Carolina","SC",2020-02-29,"Biden",14,6,TRUE,1,0,0,37
"South Carolina","SC",2020-02-29,"Biden",15,6,TRUE,1,0,0,38
"South Carolina","SC",2020-02-29,"Biden",16,6,TRUE,1,0,0,39
"South Carolina","SC",2020-02-29,"Biden",1,7,TRUE,1,0,0,40
"South Carolina","SC",2020-02-29,"Biden",2,7,TRUE,1,0,0,41
"South Carolina","SC",2020-02-29,"Biden",3,7,TRUE,1,0,0,42
"South Carolina","SC",2020-02-29,"Biden",4,7,TRUE,1,0,0,43
"South Carolina","SC",2020-02-29,"Biden",5,7,TRUE,1,0,0,44
"South Carolina","SC",2020-02-29,"Biden",6,7,TRUE,1,0,0,45
"South Carolina","SC",2020-02-29,"Biden",7,7,TRUE,1,0,0,46
"South Carolina","SC",2020-02-29,"Biden",8,7,TRUE,1,0,0,47
"South Carolina","SC",2020-02-29,"Biden",9,7,TRUE,1,0,0,48
"South Carolina","SC",2020-02-29,"Biden",10,7,TRUE,1,0,0,49
"South Carolina","SC",2020-02-29,"Biden",11,7,TRUE,1,0,0,50
"South Carolina","SC",2020-02-29,"Biden",12,7,TRUE,1,0,0,51
"South Carolina","SC",2020-02-29,"Biden",13,7,TRUE,1,0,0,52
"South Carolina","SC",2020-02-29,"Biden",14,7,TRUE,1,0,0,53
"South Carolina","SC",2020-02-29,"Biden",15,7,TRUE,1,0,0,54
"South Carolina","SC",2020-02-29,"Sanders",23,3,TRUE,0,1,0,22
"South Carolina","SC",2020-02-29,"Sanders",24,3,TRUE,0,1,0,23
"South Carolina","SC",2020-02-29,"Sanders",22,4,TRUE,0,1,0,38
"South Carolina","SC",2020-02-29,"Sanders",23,4,TRUE,0,1,0,39
"South Carolina","SC",2020-02-29,"Sanders",24,4,TRUE,0,1,0,40
"South Carolina","SC",2020-02-29,"Sanders",19,5,TRUE,0,1,0,51
"South Carolina","SC",2020-02-29,"Sanders",20,5,TRUE,0,1,0,52
"South Carolina","SC",2020-02-29,"Sanders",21,5,TRUE,0,1,0,53
"South Carolina","SC",2020-02-29,"Sanders",22,5,TRUE,0,1,0,54
"South Carolina","SC",2020-02-29,"Sanders",23,5,TRUE,0,1,0,55
"South Carolina","SC",2020-02-29,"Sanders",24,5,TRUE,0,1,0,56
"South Carolina","SC",2020-02-29,"Sanders",17,6,TRUE,0,1,0,57
"South Carolina","SC",2020-02-29,"Sanders",18,6,TRUE,0,1,0,58
"South Carolina","SC",2020-02-29,"Sanders",19,6,TRUE,0,1,0,59
"South Carolina","SC",2020-02-29,"Sanders",20,6,TRUE,0,1,0,60
"South Dakota","SD",2020-06-02,"Biden",8,173,FALSE,1,0,0,2316
"South Dakota","SD",2020-06-02,"Biden",8,174,FALSE,1,0,0,2326
"South Dakota","SD",2020-06-02,"Biden",9,174,FALSE,1,0,0,2327
"South Dakota","SD",2020-06-02,"Biden",10,174,FALSE,1,0,0,2328
"South Dakota","SD",2020-06-02,"Biden",11,174,FALSE,1,0,0,2329
"South Dakota","SD",2020-06-02,"Biden",12,174,FALSE,1,0,0,2330
"South Dakota","SD",2020-06-02,"Biden",13,174,FALSE,1,0,0,2331
"South Dakota","SD",2020-06-02,"Biden",14,174,FALSE,1,0,0,2332
"South Dakota","SD",2020-06-02,"Biden",15,174,FALSE,1,0,0,2333
"South Dakota","SD",2020-06-02,"Biden",16,174,FALSE,1,0,0,2334
"South Dakota","SD",2020-06-02,"Biden",17,174,FALSE,1,0,0,2335
"South Dakota","SD",2020-06-02,"Sanders",19,174,FALSE,0,1,0,1394
"South Dakota","SD",2020-06-02,"Sanders",20,174,FALSE,0,1,0,1395
"South Dakota","SD",2020-06-02,"Sanders",21,174,FALSE,0,1,0,1396
"South Dakota","SD",2020-06-02,"Sanders",22,174,FALSE,0,1,0,1397
"South Dakota","SD",2020-06-02,"Split",18,174,FALSE,0.2,0.8,0,26
"Tennessee","TN",2020-03-03,"Biden",1,45,TRUE,1,0,0,476
"Tennessee","TN",2020-03-03,"Biden",2,45,TRUE,1,0,0,477
"Tennessee","TN",2020-03-03,"Biden",3,45,TRUE,1,0,0,478
"Tennessee","TN",2020-03-03,"Biden",4,45,TRUE,1,0,0,479
"Tennessee","TN",2020-03-03,"Biden",5,45,TRUE,1,0,0,480
"Tennessee","TN",2020-03-03,"Biden",6,45,TRUE,1,0,0,481
"Tennessee","TN",2020-03-03,"Biden",7,45,TRUE,1,0,0,482
"Tennessee","TN",2020-03-03,"Biden",8,45,TRUE,1,0,0,483
"Tennessee","TN",2020-03-03,"Biden",9,45,TRUE,1,0,0,484
"Tennessee","TN",2020-03-03,"Biden",10,45,TRUE,1,0,0,485
"Tennessee","TN",2020-03-03,"Biden",1,46,TRUE,1,0,0,490
"Tennessee","TN",2020-03-03,"Biden",2,46,TRUE,1,0,0,491
"Tennessee","TN",2020-03-03,"Biden",3,46,TRUE,1,0,0,492
"Tennessee","TN",2020-03-03,"Biden",4,46,TRUE,1,0,0,493
"Tennessee","TN",2020-03-03,"Biden",5,46,TRUE,1,0,0,494
"Tennessee","TN",2020-03-03,"Biden",6,46,TRUE,1,0,0,495
"Tennessee","TN",2020-03-03,"Biden",7,46,TRUE,1,0,0,496
"Tennessee","TN",2020-03-03,"Biden",8,46,TRUE,1,0,0,497
"Tennessee","TN",2020-03-03,"Biden",9,46,TRUE,1,0,0,498
"Tennessee","TN",2020-03-03,"Biden",10,46,TRUE,1,0,0,499
